item_id,num_users,avg_dur,score,title,genres,content_type,release_year
6707,20,88.5,1770.0,Поучительная история,"драмы, комедии",film,2015.0
112,19,93.15789473684211,1770.0,Четыре возраста любви,драмы,film,2008.0
4606,19,93.05263157894737,1768.0,Напарницы: Астрид и Рафаэлла,"криминал, детективы",series,2019.0
16409,18,98.22222222222223,1768.0,Поворот не туда 5: Кровное родство,ужасы,film,2012.0
14250,18,98.16666666666667,1767.0,Doom,"боевики, ужасы, фантастика, приключения",film,2005.0
13156,23,76.73913043478261,1765.0,Итальянские фантазии,"мелодрамы, комедии",film,2018.0
15378,18,97.94444444444444,1763.0,Гангстер,"драмы, триллеры, криминал",film,2007.0
2205,19,92.73684210526316,1762.0000000000002,Трамбо,"драмы, биография",film,2016.0
2912,24,73.41666666666667,1762.0,Содержанки. Фильм о фильме,документальное,series,2019.0
10434,19,92.6842105263158,1761.0,Проклятый дом 3,"зарубежные, ужасы",film,2018.0
16111,19,92.57894736842105,1759.0,Чужие на районе,"боевики, фантастика, триллеры, комедии",film,2011.0
8024,18,97.61111111111111,1757.0,День выборов по-французски,комедии,film,2018.0
16495,18,97.61111111111111,1757.0,Hot Wheels: Начало приключений,"зарубежные, приключения, для детей, западные мультфильмы",film,2014.0
14569,19,92.36842105263158,1755.0,Прыжок,драмы,film,2014.0
11641,22,79.77272727272727,1754.9999999999998,"Привет, Монстр","триллеры, детективы, мелодрамы",series,2015.0
564,19,92.3157894736842,1754.0,Джимми Хендрикс,"драмы, биография, музыкальные",film,2013.0
1077,19,92.3157894736842,1754.0,Мой папа супергерой,драмы,film,2019.0
7318,21,83.47619047619048,1753.0,Парижская полиция 1900,"драмы, криминал",series,2021.0
11959,19,92.15789473684211,1751.0,Звездный путь,"боевики, зарубежные, фантастика, приключения",film,2009.0
9541,19,92.10526315789474,1750.0,Объявлен мертвым,"русские, криминал, детективы, триллеры, мелодрамы",series,2020.0
4238,18,97.22222222222223,1750.0,Зависнуть в Палм-Спрингс,"фантастика, мелодрамы, комедии",film,2020.0
11191,18,97.16666666666667,1749.0,Про уродов и людей,"драмы, историческое, комедии",film,1998.0
6389,22,79.45454545454545,1748.0,Дневник психопата,"триллеры, криминал",series,2019.0
3428,19,91.78947368421052,1744.0,Пупок,"русские, короткометражные",film,2019.0
5378,18,96.88888888888889,1744.0,Аким,комедии,film,2019.0
13412,20,87.15,1743.0,Ночной звон,триллеры,film,2018.0
7737,20,86.95,1739.0,Молодая женщина,"драмы, комедии",film,2017.0
2092,19,91.52631578947368,1739.0,Лодыжка,комедии,film,2017.0
2576,18,96.55555555555556,1738.0,Эльдорадо: часть 1. В поисках Храма Солнца,"боевики, зарубежные, фэнтези, приключения",film,2010.0
3014,18,96.38888888888889,1735.0,Махни крылом,"семейное, развлекательные, мультфильмы",film,2014.0
15775,18,96.38888888888889,1735.0,[4К] Корсиканский нож - символ живого наследия,документальное,film,2020.0
11886,18,96.33333333333333,1734.0,Ошибка времени,"фантастика, зарубежные, триллеры",film,2014.0
10422,19,91.26315789473684,1733.9999999999998,Монстры против пришельцев,"боевики, для детей, комедии",film,2009.0
16076,18,96.27777777777777,1733.0,Головокружительный водопад Тао,документальное,film,2020.0
12540,18,96.27777777777777,1733.0,Дрон,"драмы, триллеры",film,2014.0
12412,18,96.22222222222223,1732.0,"Да, сегодня!","фантастика, комедии",film,2018.0
5521,20,86.6,1732.0,Трансформеры 4: Эпоха истребления,"боевики, фантастика, приключения",film,2014.0
15583,18,96.22222222222223,1732.0,Основной инстинкт,"драмы, зарубежные, триллеры, детективы",film,1992.0
10437,18,96.0,1728.0,Вайаману – островок с бассейном,документальное,film,2020.0
11098,19,90.84210526315789,1726.0,Тюдоры,"драмы, исторические, зарубежные, военные, мелодрамы",series,2010.0
10400,18,95.77777777777777,1724.0,Мия,"драмы, мультфильм",film,2014.0
752,19,90.63157894736842,1722.0,"Enchantimals: Дом, милый дом","для детей, полнометражные, зарубежные, фэнтези, западные мультфильмы",film,2017.0
5164,19,90.52631578947368,1720.0,Крах (2014),"драмы, зарубежные, триллеры, криминал",series,2014.0
16127,18,95.44444444444444,1718.0,Супернянь 2,"зарубежные, комедии",film,2015.0
1425,18,95.44444444444444,1718.0,"Человек, который удивил всех",драмы,film,2018.0
5192,18,95.27777777777777,1715.0,Образ жизни скотоводов,документальное,film,2020.0
5285,20,85.65,1713.0,[4К] Сокровища планеты. Маркизские острова. Земля людей и традиций,документальное,film,2018.0
5446,18,95.05555555555556,1711.0,Кот в сапогах,"мультфильм, комедии",film,1995.0
4938,21,81.42857142857143,1710.0,Да и да,драмы,film,2013.0
10354,19,89.84210526315789,1707.0,Голос луны,"драмы, комедии",film,1990.0
14209,18,94.77777777777777,1706.0,Чёрная вода,"драмы, ужасы",film,2017.0
4627,20,85.2,1704.0,Ромео и Джульетта,"драмы, музыкальные",film,2019.0
5668,19,89.47368421052632,1700.0,Яблоневый сад,мелодрамы,series,2012.0
5091,17,100.0,1700.0,[4К] Наветренные острова – жемчужина Полинезии,документальное,film,2020.0
8038,21,80.95238095238095,1700.0,"Здравствуйте, я ваша тетя!",комедии,series,1975.0
10990,17,99.76470588235294,1696.0,Без году неделя,"мелодрамы, комедии",film,1982.0
2309,18,94.22222222222223,1696.0,Пятеро друзей,"семейное, криминал, приключения",film,2012.0
11897,17,99.76470588235294,1696.0,Не лечи меня,"русские, комедии",film,2021.0
15477,19,89.26315789473684,1695.9999999999998,[4k] Человек-Паук,"приключения, зарубежные, фантастика, боевики, по комиксам",film,2002.0
13590,18,94.16666666666667,1695.0,Юбилей,"мультфильм, комедии",film,2016.0
6911,19,89.21052631578948,1695.0,Тайная жизнь,драмы,film,2009.0
16194,19,89.05263157894737,1692.0,Голубая линия,"драмы, военные",film,2011.0
11545,17,99.41176470588235,1690.0,Марли и я,"драмы, семейное, комедии",film,2008.0
6830,18,93.83333333333333,1689.0,Иные,"драмы, зарубежные, фантастика, триллеры",film,2018.0
692,18,93.83333333333333,1689.0,Романовы,"исторические, документальное",series,2013.0
8216,17,99.3529411764706,1689.0,Короче говоря,"мелодрамы, комедии",film,2020.0
13718,18,93.61111111111111,1685.0,Призрачный гонщик,"боевики, фэнтези, триллеры",film,2007.0
16070,18,93.55555555555556,1684.0,"Берлин, я люблю тебя","драмы, мелодрамы",film,2019.0
2395,20,84.2,1684.0,Монсики,"мультсериалы, фэнтези, приключения",series,2018.0
6264,18,93.5,1683.0,Мое прекрасное лето с Софи,"драмы, зарубежные, комедии",film,2019.0
